着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,ジューンベロシティ,牡7,61.0,高田,3:26.8,,1,1.9,13.3,栗東武英,472(+4)
2,7,7,エコロデュエル,牡6,62.0,草野,3:26.8,ハナ,2,3.1,13.3,美浦岩戸,482(+6)
3,5,5,サイード,セ6,60.0,小牧加,3:27.0,1,3,4.4,13.3,栗東角田,504(-2)
4,8,10,インディゴブラック,セ6,60.0,小坂,3:27.9,5,5,16.1,13.4,栗東奥村豊,518(-6)
5,4,4,プラチナドリーム,牡6,60.0,石神深,3:28.4,3,4,15.0,13.4,美浦菊川,484(-2)
6,1,1,デシマルサーガ,牡5,60.0,上野,3:28.7,2,7,77.8,13.4,美浦粕谷,474(+4)
7,3,3,マイネルメサイア,牡6,60.0,五十嵐,3:29.9,7,6,55.5,13.5,美浦水野,486(0)
8,7,8,ラエール,牝6,58.0,小野寺,3:30.1,1.1/4,10,169.3,13.5,美浦土田,422(-4)
9,2,2,ブリエヴェール,牡7,60.0,金子,3:30.2,1/2,8,100.1,13.5,美浦小笠,456(-6)
10,8,9,サンマルグレイト,牡5,60.0,大江圭,3:33.1,大,9,126.9,13.7,美浦佐藤吉,452(+10)
