着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,ガイアフォース,牡6,57.0,横山武,1:31.7,,3,7.1,33.3,栗東杉山晴,496(+2)
2,8,14,ジャンタルマンタル,牡4,59.0,川田,1:31.8,1/2,1,1.9,33.3,栗東高野,506(+8)
3,4,6,ソウルラッシュ,牡7,59.0,団野,1:32.1,1.3/4,4,7.2,33.4,栗東池江,514(+2)
4,5,8,ジュンブロッサム,牡6,58.0,石川,1:32.1,クビ,9,32.8,32.8,栗東友道,470(-4)
5,3,4,ウンブライル,牝5,55.0,ルメー,1:32.1,クビ,8,23.3,33.2,美浦木村,492(+12)
6,6,9,キープカルム,牡4,57.0,坂井,1:32.3,1,6,17.6,33.3,栗東中竹,488(-8)
7,8,13,ファーヴェント,牡4,57.0,佐々木,1:32.5,1,10,42.4,33.7,栗東藤原,508(-2)
8,7,12,シャンパンカラー,牡5,58.0,戸崎圭,1:32.5,アタマ,7,18.6,33.1,美浦田中剛,516(+2)
9,2,2,ウォーターリヒト,牡4,57.0,菅原明,1:32.5,アタマ,5,15.9,33.0,栗東石橋,462(-6)
10,1,1,マジックサンズ,牡3,55.0,武豊,1:32.9,2.1/2,2,6.1,34.0,栗東須貝,520(+6)
11,5,7,ニシノスーベニア,牡6,57.0,大野,1:33.0,3/4,11,94.5,33.8,美浦上原博,530(+8)
12,4,5,レイベリング,牡5,57.0,津村,1:33.1,1/2,13,219.4,34.6,美浦鹿戸,484(+2)
13,6,10,グリューネグリーン,牡5,57.0,石橋脩,1:33.2,1/2,12,216.7,34.9,美浦相沢,490(-12)
14,3,3,シャイニーロック,牡9,57.0,山本聡,1:33.9,4,14,235.0,34.6,地方佐々由,502(-7)
